source,period,year_month,mean_sentiment,weighted_mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,covid_sentence_count,sentiment_std
graham_norton,covid,2022-02,0.3333,0.9529,0.0,33.33,66.67,0.0,6,6,0.5164
graham_norton,covid,2022-03,0.5,1.0,0.5,50.0,50.0,0.0,2,2,0.7071
graham_norton,covid,2022-05,0.6667,1.0,1,66.67,33.33,0.0,3,3,0.5774
graham_norton,covid,2022-06,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,covid,2022-11,0.5,1.0,0.5,50.0,50.0,0.0,2,2,0.7071
graham_norton,covid,2023-01,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
graham_norton,covid,2023-02,0,0.0,0,0.0,100.0,0.0,1,1,0.0
graham_norton,covid,2023-03,1,1.0,1,100.0,0.0,0.0,1,1,0.0
qi,control,2016-06,0,0.0,0,0.0,100.0,0.0,1,1,0.0
qi,control,2017-05,1,1.0,1,100.0,0.0,0.0,1,1,0.0
qi,control,2017-06,1,1.0,1,100.0,0.0,0.0,3,3,0.0
qi,control,2019-09,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
qi,control,2019-11,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
qi,covid,2020-03,-0.2,-0.3807,0,20.0,40.0,40.0,5,5,0.8367
qi,covid,2020-08,1,1.0,1,100.0,0.0,0.0,1,1,0.0
qi,covid,2020-10,-0.5,-1.0,-0.5,0.0,50.0,50.0,2,2,0.7071
qi,covid,2020-12,0.4,0.5918,1,60.0,20.0,20.0,5,5,0.8944
qi,covid,2021-01,0,0.0,0,0.0,100.0,0.0,1,1,0.0
qi,covid,2021-03,1,1.0,1,100.0,0.0,0.0,1,1,0.0
qi,covid,2021-04,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
qi,covid,2021-05,0,0.2409,0.0,50.0,0.0,50.0,2,2,1.4142
qi,covid,2021-06,0,0.0,0,0.0,100.0,0.0,1,1,0.0
qi,covid,2021-10,1,1.0,1,100.0,0.0,0.0,1,1,0.0
qi,covid,2022-06,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
the_last_leg,control,2016-11,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
the_last_leg,control,2017-01,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
the_last_leg,control,2017-04,-1,-1.0,-1,0.0,0.0,100.0,1,1,0.0
the_last_leg,control,2017-06,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_last_leg,control,2018-02,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_last_leg,control,2018-06,1,1.0,1,100.0,0.0,0.0,1,1,0.0
the_last_leg,control,2019-03,0,0.0,0,0.0,100.0,0.0,1,1,0.0
the_last_leg,control,2019-07,0,0.0,0,0.0,100.0,0.0,1,1,0.0
the_last_leg,covid,2020-01,0.4,0.4375,1,60.0,20.0,20.0,5,5,0.8944
the_last_leg,covid,2020-02,0,0.1375,0,33.33,33.33,33.33,3,3,1.0
the_last_leg,covid,2020-03,-0.0769,-0.2647,0,38.46,15.38,46.15,13,13,0.9541
the_last_leg,covid,2020-05,0.75,1.0,1.0,75.0,25.0,0.0,4,4,0.5
