source,period,year_month,mean_sentiment,weighted_mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,covid_sentence_count,sentiment_std
bbc_radio4,covid,2021-08,0.2,0.2667,1,51.43,17.14,31.43,35,35,0.901
bbc_radio4,covid,2021-09,0.1556,0.3214,0,40.0,35.56,24.44,45,45,0.7965
bbc_radio4,covid,2021-10,-0.1786,-0.4513,0.0,25.0,32.14,42.86,28,28,0.8189
bbc_radio4,covid,2021-11,-0.3333,-0.663,-1,18.18,30.3,51.52,33,33,0.7773
bbc_radio4,covid,2021-12,-0.087,-0.1991,0,31.88,27.54,40.58,69,69,0.853
bbc_radio4,covid,2022-01,0.0541,0.0608,0.0,40.54,24.32,35.14,74,74,0.8742
bbc_radio4,covid,2022-02,0.0667,-0.1667,0,40.0,26.67,33.33,15,15,0.8837
bbc_radio4,covid,2022-03,-0.3333,-0.1927,0,11.11,44.44,44.44,9,9,0.7071
bbc_radio4,covid,2022-04,0.2308,0.3034,0.0,42.31,38.46,19.23,26,26,0.7646
bbc_radio4,covid,2022-05,-0.1429,-0.2332,0,23.81,38.1,38.1,21,21,0.7928
bbc_radio4,covid,2022-06,0.2,0.2423,0,44.0,32.0,24.0,25,25,0.8165
bbc_radio4,covid,2022-07,0.1,0.1695,0.0,35.0,40.0,25.0,20,20,0.7881
bbc_radio4,covid,2022-08,0.1429,0.3002,0,42.86,28.57,28.57,7,7,0.8997
bbc_radio4,covid,2022-09,0.0769,0.1665,0,46.15,15.38,38.46,13,13,0.9541
bbc_radio4,covid,2022-10,0.3333,0.1721,1,66.67,0.0,33.33,3,3,1.1547
bbc_radio4,covid,2022-11,0.3,0.2877,0.0,40.0,50.0,10.0,10,10,0.6749
bbc_radio4,covid,2022-12,-0.12,-0.1443,0,24.0,40.0,36.0,25,25,0.781
bbc_radio4,covid,2023-01,-0.4,-0.5999,-1.0,20.0,20.0,60.0,20,20,0.8208
bbc_radio4,covid,2023-02,0.1,0.6171,0.0,20.0,70.0,10.0,10,10,0.5676
bbc_radio4,covid,2023-03,-0.3043,-0.7327,0,17.39,34.78,47.83,23,23,0.7648
bbc_radio4,covid,2023-04,-0.375,-0.6817,-1.0,25.0,12.5,62.5,8,8,0.9161
bbc_radio4,covid,2023-05,-0.3333,-0.4112,-1.0,33.33,0.0,66.67,6,6,1.0328
graham_norton,control,2016-06,1,1.0,1.0,100.0,0.0,0.0,2,2,0.0
graham_norton,control,2016-10,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,control,2016-11,1,1.0,1,100.0,0.0,0.0,1,1,0.0
graham_norton,control,2016-12,0,0.01,0.0,33.33,33.33,33.33,6,6,0.8944
