source,period,year_month,sentence_count,anger_pct,disgust_pct,fear_pct,joy_pct,neutral_pct,sadness_pct,surprise_pct
bbc_radio4,covid,2021-07,18,5.56,0.0,16.67,0.0,66.67,5.56,5.56
bbc_radio4,covid,2021-08,14,0.0,0.0,0.0,21.43,57.14,21.43,0.0
bbc_radio4,covid,2021-09,18,5.56,0.0,16.67,0.0,55.56,16.67,5.56
bbc_radio4,covid,2021-10,6,0.0,0.0,0.0,0.0,83.33,16.67,0.0
bbc_radio4,covid,2021-11,7,0.0,0.0,14.29,0.0,42.86,42.86,0.0
bbc_radio4,covid,2021-12,29,17.24,3.45,10.34,0.0,62.07,6.9,0.0
bbc_radio4,covid,2022-01,35,0.0,0.0,14.29,5.71,57.14,22.86,0.0
bbc_radio4,covid,2022-02,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0
bbc_radio4,covid,2022-03,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
bbc_radio4,covid,2022-04,4,0.0,0.0,25.0,0.0,75.0,0.0,0.0
bbc_radio4,covid,2022-05,7,0.0,0.0,14.29,14.29,71.43,0.0,0.0
bbc_radio4,covid,2022-06,9,0.0,0.0,11.11,0.0,77.78,11.11,0.0
bbc_radio4,covid,2022-07,7,0.0,0.0,28.57,0.0,42.86,14.29,14.29
bbc_radio4,covid,2022-08,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
bbc_radio4,covid,2022-09,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
bbc_radio4,covid,2022-12,7,0.0,14.29,14.29,0.0,42.86,28.57,0.0
bbc_radio4,covid,2023-01,7,42.86,0.0,0.0,14.29,14.29,14.29,14.29
bbc_radio4,covid,2023-02,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0
bbc_radio4,covid,2023-03,3,0.0,0.0,33.33,0.0,66.67,0.0,0.0
graham_norton,control,2018-06,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0
graham_norton,control,2019-02,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0
graham_norton,covid,2020-04,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
graham_norton,covid,2020-05,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
graham_norton,covid,2020-06,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
graham_norton,covid,2020-09,2,0.0,0.0,0.0,0.0,50.0,0.0,50.0
graham_norton,covid,2020-10,11,9.09,9.09,0.0,0.0,63.64,9.09,9.09
graham_norton,covid,2020-11,3,0.0,0.0,0.0,66.67,0.0,0.0,33.33
graham_norton,covid,2021-02,4,0.0,0.0,25.0,0.0,75.0,0.0,0.0
graham_norton,covid,2021-03,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0
graham_norton,covid,2021-04,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0
graham_norton,covid,2021-05,4,0.0,25.0,0.0,25.0,50.0,0.0,0.0
graham_norton,covid,2021-09,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0
graham_norton,covid,2021-10,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
graham_norton,covid,2021-12,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0
graham_norton,covid,2022-01,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0
graham_norton,covid,2022-02,6,0.0,16.67,0.0,16.67,50.0,0.0,16.67
graham_norton,covid,2022-03,2,0.0,0.0,50.0,0.0,50.0,0.0,0.0
graham_norton,covid,2022-05,3,0.0,0.0,0.0,33.33,33.33,0.0,33.33
graham_norton,covid,2022-06,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
graham_norton,covid,2022-11,2,0.0,0.0,0.0,0.0,50.0,50.0,0.0
graham_norton,covid,2023-01,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0
graham_norton,covid,2023-02,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
graham_norton,covid,2023-03,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0
qi,control,2016-06,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,control,2017-05,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
qi,control,2017-06,3,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qi,control,2019-09,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
