source,period,year_month,mean_sentiment,median_sentiment,positive_pct,neutral_pct,negative_pct,sentence_count,sentiment_std
graham_norton,control,2018-06,-0.6,-1,0.0,40.0,60.0,5,0.5477
graham_norton,control,2018-07,-0.25,0.0,0.0,75.0,25.0,4,0.5
graham_norton,control,2018-10,-0.6667,-1,0.0,33.33,66.67,3,0.5774
graham_norton,control,2018-11,-0.2222,0,0.0,77.78,22.22,9,0.441
graham_norton,control,2018-12,-0.8571,-1,0.0,14.29,85.71,7,0.378
graham_norton,control,2019-01,-1,-1,0.0,0.0,100.0,1,0.0
graham_norton,control,2019-02,-0.75,-1.0,0.0,25.0,75.0,8,0.4629
graham_norton,control,2019-04,-1,-1,0.0,0.0,100.0,1,0.0
graham_norton,control,2019-05,-1,-1.0,0.0,0.0,100.0,2,0.0
graham_norton,control,2019-06,-0.3333,0,0.0,66.67,33.33,3,0.5774
graham_norton,control,2019-07,-0.25,0.0,0.0,75.0,25.0,4,0.5
graham_norton,control,2019-10,-0.6667,-1.0,0.0,33.33,66.67,6,0.5164
graham_norton,control,2019-11,-0.6667,-1,0.0,33.33,66.67,3,0.5774
graham_norton,covid,2019-12,-0.5,-0.5,0.0,50.0,50.0,4,0.5774
graham_norton,covid,2020-01,-0.5,-0.5,0.0,50.0,50.0,4,0.5774
graham_norton,covid,2020-02,-0.3333,0,0.0,66.67,33.33,3,0.5774
graham_norton,covid,2020-03,0,0.0,0.0,100.0,0.0,2,0.0
graham_norton,covid,2020-04,-0.3333,0,0.0,66.67,33.33,9,0.5
graham_norton,covid,2020-05,-0.5556,-1,0.0,44.44,55.56,9,0.527
graham_norton,covid,2020-06,-0.5625,-1.0,0.0,43.75,56.25,16,0.5123
graham_norton,covid,2020-09,-0.6,-1.0,0.0,40.0,60.0,10,0.5164
graham_norton,covid,2020-10,-0.55,-1.0,0.0,45.0,55.0,20,0.5104
graham_norton,covid,2020-11,-0.7857,-1.0,0.0,21.43,78.57,14,0.4258
graham_norton,covid,2020-12,-0.4286,0.0,0.0,57.14,42.86,14,0.5136
graham_norton,covid,2021-01,-0.4,0,0.0,60.0,40.0,5,0.5477
graham_norton,covid,2021-02,-0.7143,-1.0,0.0,28.57,71.43,14,0.4688
graham_norton,covid,2021-03,-0.6,-1.0,0.0,40.0,60.0,20,0.5026
graham_norton,covid,2021-04,-0.619,-1,0.0,38.1,61.9,21,0.4976
graham_norton,covid,2021-05,-0.52,-1,0.0,48.0,52.0,25,0.5099
graham_norton,covid,2021-09,-0.75,-1.0,0.0,25.0,75.0,8,0.4629
graham_norton,covid,2021-10,-0.3636,0,0.0,63.64,36.36,11,0.5045
graham_norton,covid,2021-11,0,0.0,0.0,100.0,0.0,2,0.0
graham_norton,covid,2021-12,-0.5,-0.5,0.0,50.0,50.0,14,0.5189
graham_norton,covid,2022-01,-0.5385,-1,0.0,46.15,53.85,13,0.5189
graham_norton,covid,2022-02,-0.7,-1.0,0.0,30.0,70.0,10,0.483
graham_norton,covid,2022-03,-0.6154,-1,0.0,38.46,61.54,13,0.5064
graham_norton,covid,2022-05,-0.4,0.0,0.0,60.0,40.0,20,0.5026
graham_norton,covid,2022-06,-1,-1,0.0,0.0,100.0,1,0.0
graham_norton,covid,2022-08,0,0,0.0,100.0,0.0,3,0.0
graham_norton,covid,2022-09,-0.25,0.0,0.0,75.0,25.0,8,0.4629
graham_norton,covid,2022-10,0,0,0.0,100.0,0.0,1,0.0
graham_norton,covid,2022-11,-0.5,-0.5,0.0,50.0,50.0,4,0.5774
graham_norton,covid,2022-12,-1,-1,0.0,0.0,100.0,1,0.0
graham_norton,covid,2023-01,-1,-1,0.0,0.0,100.0,1,0.0
graham_norton,covid,2023-02,-0.3333,0,0.0,66.67,33.33,3,0.5774
graham_norton,covid,2023-03,-0.6667,-1.0,0.0,33.33,66.67,6,0.5164
graham_norton,covid,2023-05,-0.1667,0.0,0.0,83.33,16.67,6,0.4082
qi,control,2016-06,-0.5,-0.5,0.0,50.0,50.0,4,0.5774
qi,control,2016-08,0,0,0.0,100.0,0.0,1,0.0
qi,control,2016-09,-0.8571,-1,0.0,14.29,85.71,7,0.378
qi,control,2016-10,-0.6667,-1.0,0.0,33.33,66.67,6,0.5164
qi,control,2016-11,-0.75,-1.0,0.0,25.0,75.0,8,0.4629
qi,control,2016-12,0,0,0.0,100.0,0.0,1,0.0
qi,control,2017-01,-1,-1.0,0.0,0.0,100.0,6,0.0
qi,control,2017-02,-0.3333,0.0,0.0,66.67,33.33,12,0.4924
qi,control,2017-03,-0.8,-1,0.0,20.0,80.0,5,0.4472
qi,control,2017-04,0,0,0.0,100.0,0.0,1,0.0
qi,control,2017-05,-0.8,-1,0.0,20.0,80.0,5,0.4472
qi,control,2017-06,-0.5,-0.5,0.0,50.0,50.0,10,0.527
qi,control,2017-07,-0.4,0,0.0,60.0,40.0,5,0.5477
qi,control,2017-08,0,0,0.0,100.0,0.0,1,0.0
qi,control,2017-09,-1,-1.0,0.0,0.0,100.0,6,0.0
qi,control,2017-10,-0.5,-0.5,0.0,50.0,50.0,4,0.5774
qi,control,2017-11,-0.6667,-1.0,0.0,33.33,66.67,6,0.5164
qi,control,2017-12,-0.6667,-1,0.0,33.33,66.67,3,0.5774
qi,control,2018-01,-0.875,-1.0,0.0,12.5,87.5,8,0.3536
qi,control,2018-02,0,0.0,0.0,100.0,0.0,2,0.0
qi,control,2018-04,-1,-1,0.0,0.0,100.0,1,0.0
qi,control,2018-05,-0.5,-0.5,0.0,50.0,50.0,4,0.5774
qi,control,2018-06,-0.5,-0.5,0.0,50.0,50.0,2,0.7071
qi,control,2018-07,-1,-1,0.0,0.0,100.0,1,0.0
qi,control,2018-08,-0.8,-1,0.0,20.0,80.0,5,0.4472
qi,control,2018-09,-0.4,0,0.0,60.0,40.0,5,0.5477
qi,control,2018-10,-0.6923,-1,0.0,30.77,69.23,13,0.4804
qi,control,2018-11,-0.7692,-1,0.0,23.08,76.92,13,0.4385
qi,control,2018-12,-0.75,-1.0,0.0,25.0,75.0,4,0.5
qi,control,2019-01,0,0,0.0,100.0,0.0,1,0.0
qi,control,2019-02,-1,-1.0,0.0,0.0,100.0,6,0.0
qi,control,2019-03,-0.8333,-1.0,0.0,16.67,83.33,6,0.4082
qi,control,2019-04,-0.4286,0,0.0,57.14,42.86,7,0.5345
qi,control,2019-05,-1,-1,0.0,0.0,100.0,1,0.0
qi,control,2019-06,-0.7778,-1,0.0,22.22,77.78,9,0.441
qi,control,2019-07,-0.5714,-1,0.0,42.86,57.14,7,0.5345
qi,control,2019-08,-0.25,0.0,0.0,75.0,25.0,4,0.5
qi,control,2019-09,-0.8,-1,0.0,20.0,80.0,5,0.4472
qi,control,2019-10,-0.7692,-1,0.0,23.08,76.92,13,0.4385
qi,control,2019-11,-0.8,-1,0.0,20.0,80.0,5,0.4472
qi,covid,2019-12,-0.6667,-1,0.0,33.33,66.67,3,0.5774
qi,covid,2020-02,-1,-1,0.0,0.0,100.0,5,0.0
qi,covid,2020-03,-0.7,-1.0,0.0,30.0,70.0,10,0.483
qi,covid,2020-04,-0.6667,-1.0,0.0,33.33,66.67,6,0.5164
qi,covid,2020-05,-1,-1.0,0.0,0.0,100.0,6,0.0
qi,covid,2020-06,0,0,0.0,100.0,0.0,1,0.0
qi,covid,2020-07,0,0,0.0,100.0,0.0,1,0.0
qi,covid,2020-08,-0.5,-0.5,0.0,50.0,50.0,2,0.7071
qi,covid,2020-09,-0.5,-0.5,0.0,50.0,50.0,8,0.5345
qi,covid,2020-10,-0.875,-1.0,0.0,12.5,87.5,8,0.3536
qi,covid,2020-11,-0.75,-1.0,0.0,25.0,75.0,4,0.5
qi,covid,2020-12,-0.4444,0,0.0,55.56,44.44,9,0.527
qi,covid,2021-01,-0.1,0.0,0.0,90.0,10.0,10,0.3162
qi,covid,2021-03,-0.6667,-1.0,0.0,33.33,66.67,6,0.5164
qi,covid,2021-04,-0.5,-0.5,0.0,50.0,50.0,2,0.7071
qi,covid,2021-05,-0.7143,-1,0.0,28.57,71.43,7,0.488
qi,covid,2021-06,-0.75,-1.0,0.0,25.0,75.0,8,0.4629
qi,covid,2021-07,-0.6,-1,0.0,40.0,60.0,5,0.5477
qi,covid,2021-08,-0.8,-1,0.0,20.0,80.0,5,0.4472
qi,covid,2021-09,-0.6667,-1.0,0.0,33.33,66.67,6,0.5164
qi,covid,2021-10,0,0,0.0,100.0,0.0,1,0.0
qi,covid,2021-12,0,0,0.0,100.0,0.0,1,0.0
qi,covid,2022-01,-0.6667,-1.0,0.0,33.33,66.67,6,0.5164
qi,covid,2022-02,-0.5,-0.5,0.0,50.0,50.0,4,0.5774
qi,covid,2022-03,-1,-1,0.0,0.0,100.0,1,0.0
qi,covid,2022-06,-0.75,-1.0,0.0,25.0,75.0,4,0.5
qi,covid,2022-07,-0.6667,-1,0.0,33.33,66.67,9,0.5
qi,covid,2022-10,-0.5,-0.5,0.0,50.0,50.0,2,0.7071
qi,covid,2022-11,-0.4,0,0.0,60.0,40.0,5,0.5477
qi,covid,2023-01,0,0,0.0,100.0,0.0,1,0.0
qi,covid,2023-04,-0.8,-1,0.0,20.0,80.0,5,0.4472
the_last_leg,control,2016-06,-0.5455,-1,0.0,45.45,54.55,11,0.5222
the_last_leg,control,2016-07,-0.5,-0.5,0.0,50.0,50.0,2,0.7071
the_last_leg,control,2016-09,0,0.0,0.0,100.0,0.0,2,0.0
the_last_leg,control,2016-10,-0.7143,-1,0.0,28.57,71.43,7,0.488
the_last_leg,control,2016-11,0,0,0.0,100.0,0.0,1,0.0
the_last_leg,control,2016-12,-1,-1.0,0.0,0.0,100.0,2,0.0
the_last_leg,control,2017-01,-0.8,-1.0,0.0,20.0,80.0,10,0.4216
the_last_leg,control,2017-02,0,0,0.0,100.0,0.0,1,0.0
the_last_leg,control,2017-03,-0.8,-1,0.0,20.0,80.0,5,0.4472
the_last_leg,control,2017-04,-1,-1.0,0.0,0.0,100.0,4,0.0
the_last_leg,control,2017-05,-0.5714,-1,0.0,42.86,57.14,7,0.5345
the_last_leg,control,2017-06,-0.1667,0.0,0.0,83.33,16.67,12,0.3892
the_last_leg,control,2017-07,-0.6667,-1,0.0,33.33,66.67,3,0.5774
the_last_leg,control,2017-08,-0.5,-0.5,0.0,50.0,50.0,4,0.5774
the_last_leg,control,2017-09,-0.5,-0.5,0.0,50.0,50.0,4,0.5774
the_last_leg,control,2017-10,-0.5,-0.5,0.0,50.0,50.0,4,0.5774
the_last_leg,control,2017-11,-1,-1,0.0,0.0,100.0,1,0.0
the_last_leg,control,2017-12,-1,-1.0,0.0,0.0,100.0,2,0.0
the_last_leg,control,2018-01,-0.5714,-1,0.0,42.86,57.14,7,0.5345
the_last_leg,control,2018-02,-0.75,-1.0,0.0,25.0,75.0,4,0.5
the_last_leg,control,2018-03,-1,-1.0,0.0,0.0,100.0,2,0.0
the_last_leg,control,2018-06,-0.4667,0,0.0,53.33,46.67,15,0.5164
the_last_leg,control,2018-07,-0.8,-1,0.0,20.0,80.0,5,0.4472
the_last_leg,control,2018-08,0,0,0.0,100.0,0.0,1,0.0
the_last_leg,control,2018-10,-1,-1.0,0.0,0.0,100.0,2,0.0
the_last_leg,control,2018-11,-0.8,-1,0.0,20.0,80.0,5,0.4472
the_last_leg,control,2018-12,-0.5,-0.5,0.0,50.0,50.0,10,0.527
